8	24	0.7434
8	35	0.5876
8	41	0.5165
8	42	0.5165
8	45	0.5172
8	48	0.5623
8	72	0.5236
8	74	0.5303
8	75	0.5409
8	83	0.5274
8	84	0.62
8	88	0.5909
8	96	0.6694
8	106	0.5419
8	107	0.5381
8	110	0.6957
8	115	0.5243
8	118	0.5136
8	121	0.5303
8	129	0.5193
8	137	0.5165
8	146	0.5146
8	173	0.5319
8	177	0.7489
8	186	0.5172
8	191	0.5165
8	200	0.5931
8	208	0.5107
8	216	0.5212
8	225	0.5314
8	258	0.5293
8	267	0.7261
8	271	0.682
8	273	0.5218
8	276	0.6432
8	278	0.6463
8	283	0.5118
8	289	0.5355
8	294	0.6961
8	299	0.6879
8	301	0.5155
8	304	0.5446
8	306	0.676
8	310	0.5149
9	5	0.5113
9	9	1
9	63	0.5816
9	87	0.5141
9	92	0.5607
9	100	0.5093
9	109	0.5197
9	144	0.5537
9	154	0.5152
9	248	0.5337
9	249	0.5537
10	10	1
10	239	0.5172
11	8	0.5286
11	11	1
11	24	0.5965
11	27	0.5212
11	45	0.5172
11	48	0.5772
11	52	0.6049
11	53	0.5251
11	65	0.5152
11	66	0.5274
11	69	0.5671
11	71	0.5266
11	75	0.592
11	84	0.5329
11	96	0.5593
11	103	0.5274
11	106	0.6062
11	110	0.5732
11	125	0.563
11	132	0.5131
11	136	0.5251
11	140	0.6524
11	155	0.5218
11	157	0.5429
11	172	0.592
11	177	0.5563
11	200	0.583
11	201	0.5836
11	206	0.6193
11	229	0.5104
11	233	0.5391
11	248	0.5131
11	252	0.5104
11	260	0.5224
11	267	0.5595
11	271	0.5236
11	276	0.5425
11	278	0.5462
11	287	0.5645
11	294	0.5502
11	299	0.5525
11	301	0.5444
11	304	0.6168
11	306	0.5657
11	314	0.5218
11	315	0.5314
12	12	1
12	153	0.5983
12	182	0.6234
12	212	0.6234
12	220	0.6234
12	251	0.5983
13	13	1
13	56	0.5816
13	128	0.5607
13	171	0.7489
13	216	0.5243
13	234	0.6234
13	252	0.5314
14	6	0.7848
14	14	1
14	17	0.7238
14	23	0.5293
14	36	0.7296
14	58	0.5627
14	64	0.7057
14	73	0.5397
14	87	0.5251
14	102	0.7932
14	114	0.723
14	117	0.607
14	131	0.6062
14	150	0.7489
14	180	0.5325
14	184	0.6055
14	199	0.6041
14	203	0.5274
14	213	0.5314
14	214	0.5303
14	215	0.8884
14	226	0.5126
14	228	0.7803
14	231	0.5266
14	253	0.6944
14	281	0.6987
14	286	0.7322
15	15	1
15	17	0.5416
15	58	0.5722
15	72	0.5188
15	120	0.9544
15	169	0.5457
15	205	0.5351
15	207	0.5581
15	244	0.6485
15	245	0.523
15	281	0.5435
15	289	0.5172
16	16	1
16	26	0.5093
16	156	0.5314
16	160	0.5069
16	282	0.5101
17	6	0.7657
17	14	0.7238
17	15	0.5416
17	17	1
17	36	0.6952
17	58	0.5789
17	64	0.676
17	73	0.5172
17	87	0.5243
17	94	0.5325
17	102	0.7769
17	114	0.7155
17	117	0.6179
17	119	0.5158
17	120	0.5397
17	131	0.616
17	145	0.5586
17	150	0.7699
17	169	0.5816
17	180	0.5314
17	184	0.6257
17	199	0.6138
17	203	0.5266
17	207	0.6095
17	214	0.5293
17	215	0.7162
17	228	0.8117
17	231	0.5258
17	242	0.5152
17	253	0.8678
17	264	0.5293
17	281	0.8523
17	286	0.6805
17	303	0.5457
17	312	0.5717
17	313	0.5314
18	18	1
18	22	0.5224
18	29	0.5126
18	52	0.5293
18	57	0.5158
18	68	0.5172
18	69	0.5537
18	73	0.5141
18	81	0.5172
18	108	0.5218
18	138	0.5293
18	140	0.5419
18	148	0.5184
18	155	0.5409
18	156	0.5909
18	157	0.5473
18	163	0.5152
18	165	0.5664
18	174	0.5648
18	196	0.574
18	214	0.5251
18	222	0.5299
18	235	0.5158
18	239	0.5623
18	245	0.5146
19	4	0.5152
19	5	0.5139
19	19	1
19	32	0.5191
19	46	0.6313
19	49	0.6874
19	55	0.5122
19	59	0.7489
19	71	0.574
19	79	0.5481
19	80	0.5953
19	94	0.5224
19	97	0.6938
19	110	0.5321
19	121	0.5343
19	127	0.5607
19	130	0.5146
19	137	0.5158
19	141	0.7109
19	146	0.5141
19	163	0.5422
19	170	0.5827
19	185	0.5131
19	194	0.5141
19	204	0.5329
19	232	0.5892
19	246	0.5648
19	247	0.5648
19	263	0.5983
19	264	0.5207
19	280	0.5314
19	313	0.5346
19	314	0.5469
20	20	1
20	56	0.5816
20	166	0.7322
20	178	0.7718
20	222	0.592
20	252	0.6751
20	272	0.7261
20	295	0.5397
21	1	0.5092
21	2	0.7024
21	6	0.5258
21	14	0.5411
21	15	0.5252
21	17	0.5465
21	21	1
21	23	0.5035
21	30	0.5035
21	36	0.6083
21	38	0.5036
21	39	0.8676
21	43	0.9097
21	47	0.8082
21	51	0.894
21	58	0.612
21	64	0.6113
21	77	0.5255
21	92	0.5026
21	114	0.6036
21	117	0.7076
21	120	0.5306
21	122	0.5837
21	126	0.5321
21	129	0.5218
21	131	0.7326
21	145	0.9252
21	150	0.5843
21	151	0.6329
21	152	0.5031
21	169	0.5664
21	181	0.5184
21	184	0.7038
21	189	0.6085
21	198	0.5481
21	199	0.6998
21	205	0.6413
21	207	0.5882
21	210	0.5207
21	213	0.5036
21	215	0.545
21	222	0.5203
21	236	0.5261
21	237	0.5035
21	241	0.5034
21	243	0.516
21	244	0.5035
21	253	0.5566
21	255	0.8678
21	279	0.5531
21	281	0.547
21	286	0.6077
21	298	0.5786
21	303	0.5378
21	311	0.5702
21	312	0.6364
22	18	0.5224
22	22	1
22	29	0.5258
22	69	0.5508
22	72	0.574
22	118	0.5152
22	122	0.5512
22	129	0.62
22	140	0.5308
22	148	0.5274
22	152	0.5136
22	155	0.5522
22	165	0.6294
22	181	0.5569
22	183	0.7389
22	187	0.5188
22	198	0.588
22	201	0.5451
22	206	0.5856
22	229	0.5114
22	230	0.5165
22	248	0.5325
22	283	0.5131
22	287	0.5322
22	298	0.5574
22	302	0.5158
22	310	0.5158
22	311	0.5528
23	23	1
23	213	0.6234
24	8	0.7434
24	11	0.5965
24	22	0.5314
24	24	1
24	35	0.5563
24	41	0.5098
24	42	0.5224
24	45	0.5101
24	48	0.613
24	52	0.5687
24	65	0.5093
24	69	0.5239
24	71	0.518
24	72	0.5263
24	74	0.5314
24	75	0.5743
24	83	0.5337
24	84	0.6475
24	88	0.5576
24	89	0.5197
24	96	0.6849
24	98	0.5197
24	106	0.5816
24	107	0.5288
24	110	0.6616
24	115	0.5262
24	118	0.5086
24	121	0.5425
24	125	0.5653
24	129	0.5595
24	132	0.5083
24	136	0.5274
24	137	0.5098
24	140	0.5746
24	146	0.509
24	155	0.5248
24	157	0.5218
24	165	0.5359
24	166	0.5072
24	172	0.5772
24	173	0.5323
24	177	0.7314
24	178	0.5081
24	181	0.5471
24	183	0.5373
24	187	0.5098
24	191	0.5098
24	194	0.509
24	200	0.616
24	201	0.5703
24	206	0.588
24	225	0.5202
24	233	0.5119
24	250	0.5081
24	260	0.5351
24	267	0.7041
24	271	0.6206
24	272	0.5083
24	276	0.6652
24	278	0.6779
24	287	0.5524
24	289	0.5351
24	294	0.6166
24	299	0.7162
24	301	0.5343
24	304	0.5944
24	306	0.6614
24	315	0.5202
25	25	1
26	16	0.5093
26	26	1
26	67	0.5069
26	104	0.5069
26	109	0.5067
26	115	0.5188
26	139	0.5121
26	159	0.5086
26	160	0.7695
26	161	0.5088
26	164	0.5274
26	192	0.5055
26	209	0.5101
26	223	0.5469
26	241	0.5088
26	243	0.5129
26	261	0.507
26	274	0.5079
26	282	0.9632
26	292	0.5141
27	7	0.5696
27	27	1
27	32	0.5481
27	33	0.5668
27	69	0.5444
27	82	0.5351
27	98	0.5796
27	140	0.5331
27	148	0.5299
27	157	0.5481
27	165	0.5306
27	201	0.5687
27	204	0.5258
27	210	0.545
27	214	0.5258
27	225	0.5188
27	229	0.5465
27	274	0.5175
27	287	0.5914
27	289	0.5274
28	28	1
28	78	0.6652
29	1	0.5258
29	18	0.5126
29	22	0.5258
29	29	1
29	31	0.6281
29	74	0.5218
29	109	0.5141
29	138	0.5558
29	156	0.5172
29	183	0.5351
29	222	0.5093
29	224	0.5782
29	230	0.6652
29	239	0.5251
29	240	0.5218
29	242	0.5152
29	290	0.5197
29	310	0.5664
30	30	1
30	74	0.5537
30	165	0.5303
31	29	0.6281
31	31	1
31	37	0.5158
31	50	0.5158
31	67	0.5126
31	74	0.518
31	76	0.5325
31	99	0.5165
31	100	0.5119
31	104	0.5126
31	109	0.5122
31	123	0.5158
31	138	0.5136
31	139	0.5142
31	224	0.5671
31	226	0.5243
31	230	0.5892
31	232	0.5146
31	240	0.518
31	261	0.5131
31	274	0.5314
31	310	0.5607
32	3	0.5077
32	7	0.5581
32	19	0.5191
32	27	0.5481
32	32	1
32	33	0.7534
32	80	0.5357
32	82	0.7087
32	124	0.5158
32	144	0.5081
32	148	0.5251
32	151	0.5317
32	188	0.5074
32	189	0.5232
32	204	0.5574
32	210	0.8904
32	219	0.5081
32	227	0.5077
32	229	0.5234
32	232	0.5065
32	236	0.512
32	237	0.5081
32	263	0.5263
32	274	0.5172
32	277	0.5072
32	287	0.5626
33	7	0.5653
33	27	0.5668
33	32	0.7534
33	33	1
33	82	0.6846
33	124	0.5081
33	151	0.529
33	188	0.509
33	204	0.5253
33	210	0.7617
33	214	0.5253
33	219	0.5101
33	227	0.5096
33	229	0.5381
33	230	0.5122
33	232	0.5079
33	274	0.5188
33	277	0.5088
33	287	0.5622
33	307	0.5101
33	310	0.5118
34	34	1
34	61	0.5816
34	94	0.5243
34	103	0.5816
34	136	0.5293
34	143	0.5274
34	190	0.6234
34	263	0.5397
34	264	0.5207
34	270	0.6055
34	275	0.7489
34	284	0.506
34	285	0.5165
34	313	0.523
35	8	0.5876
35	24	0.5563
35	35	1
35	41	0.5607
35	53	0.5243
35	57	0.5314
35	61	0.5537
35	68	0.6348
35	81	0.5365
35	83	0.5279
35	84	0.5852
35	88	0.9282
35	89	0.5365
35	96	0.5607
35	110	0.5852
35	142	0.5537
35	146	0.5435
35	173	0.5481
35	177	0.5782
35	200	0.5416
35	258	0.6805
35	267	0.5607
35	271	0.6095
35	276	0.5751
35	278	0.574
35	288	0.5607
35	290	0.5696
35	294	0.5648
35	299	0.5909
35	306	0.6036
35	315	0.5397
36	2	0.5475
36	6	0.6652
36	14	0.7296
36	15	0.5293
36	17	0.6952
36	21	0.6083
36	23	0.5172
36	32	0.52
36	33	0.523
36	36	1
36	39	0.6073
36	43	0.625
36	47	0.6215
36	51	0.6109
36	58	0.7246
36	64	0.9442
36	73	0.5122
36	77	0.5481
36	87	0.5193
36	102	0.6364
36	114	0.8961
36	117	0.7322
36	120	0.5283
36	122	0.5422
36	126	0.5517
36	131	0.7188
36	145	0.622
36	150	0.8207
36	151	0.5849
36	169	0.595
36	176	0.5188
36	180	0.5236
36	184	0.6952
36	189	0.5529
36	198	0.5321
36	199	0.7145
36	203	0.5207
36	205	0.5789
36	207	0.676
36	210	0.5262
36	213	0.518
36	214	0.5224
36	215	0.6987
36	228	0.6467
36	231	0.5202
36	242	0.5111
36	253	0.676
36	255	0.6204
36	279	0.5258
36	281	0.7296
36	286	0.8996
36	303	0.5498
36	312	0.7047
37	31	0.5158
37	37	1
37	67	0.7637
37	76	0.5772
37	104	0.7637
37	115	0.5623
37	123	0.5243
37	143	0.5435
37	259	0.523
37	261	0.7342
38	38	1
38	202	0.7489
38	236	0.5165
38	237	0.6234
38	279	0.5314
39	1	0.5116
39	2	0.6998
39	15	0.5309
39	17	0.5355
39	21	0.8676
39	23	0.5048
39	36	0.6073
39	38	0.5049
39	39	1
39	43	0.8898
39	47	0.8197
39	51	0.873
39	58	0.6374
39	64	0.6109
39	72	0.516
39	77	0.5314
39	92	0.5035
39	114	0.602
39	117	0.6877
39	120	0.5375
39	122	0.5914
39	126	0.5397
39	129	0.5202
39	131	0.7521
39	133	0.504
39	145	0.8676
39	149	0.5043
39	150	0.5795
39	151	0.6234
39	152	0.5042
39	169	0.5816
39	176	0.5139
39	184	0.678
39	189	0.5965
39	198	0.5511
39	199	0.6728
39	205	0.6826
39	207	0.5997
39	211	0.504
39	213	0.5049
39	215	0.5342
39	222	0.5296
39	236	0.5252
39	237	0.5048
39	241	0.5045
39	243	0.519
39	244	0.5048
39	253	0.5475
39	255	0.846
39	279	0.536
39	281	0.536
39	286	0.6068
39	298	0.5859
39	303	0.5467
39	311	0.5759
39	312	0.6676
40	5	0.5435
40	23	0.5104
40	40	1
40	42	0.5107
40	46	0.5887
40	49	0.5657
40	54	0.5337
40	59	0.5155
40	79	0.5543
40	80	0.5742
40	83	0.5525
40	86	0.5101
40	97	0.5211
40	100	0.537
40	116	0.5076
40	121	0.5394
40	125	0.5348
40	127	0.5263
40	135	0.552
40	139	0.5342
40	141	0.5158
40	154	0.5238
40	158	0.564
40	162	0.5224
40	163	0.5314
40	170	0.5858
40	172	0.5673
40	173	0.5496
40	179	0.5096
40	181	0.5176
40	194	0.5098
40	213	0.5107
40	230	0.52
40	232	0.5299
40	242	0.5075
40	247	0.5618
40	268	0.545
40	274	0.519
40	284	0.5085
40	300	0.5079
40	307	0.5104
40	310	0.5194
41	35	0.5607
41	41	1
41	88	0.5696
41	258	0.5537
41	271	0.5293
41	300	0.5337
42	42	1
42	50	0.5435
42	53	0.5751
42	60	0.5696
42	89	0.6413
42	129	0.5188
42	136	0.5337
42	181	0.5293
42	216	0.523
42	273	0.5243
42	285	0.518
42	315	0.5696
43	1	0.5109
43	2	0.7131
43	6	0.5301
43	14	0.5475
43	15	0.5227
43	17	0.5537
43	21	0.9097
43	23	0.5044
43	36	0.625
43	38	0.5045
43	39	0.8898
43	43	1
43	47	0.7848
43	51	0.8657
43	58	0.63
43	64	0.6281
43	72	0.5212
43	77	0.5297
43	92	0.5032
43	102	0.5281
43	114	0.6189
43	117	0.7301
43	120	0.5289
43	122	0.5935
43	126	0.5305
43	129	0.5193
43	131	0.7678
43	133	0.5037
43	145	0.9097
43	149	0.5039
43	150	0.5971
43	151	0.6361
43	152	0.5039
43	169	0.5772
43	176	0.5133
43	184	0.7076
43	189	0.6095
43	198	0.5614
43	199	0.7033
43	205	0.6599
43	207	0.5944
43	211	0.5037
43	213	0.5045
43	215	0.5517
43	222	0.523
43	228	0.5289
43	236	0.5186
43	237	0.5044
43	241	0.5106
43	243	0.5182
43	253	0.5652
43	255	0.8494
43	279	0.5408
43	281	0.5544
43	286	0.6234
43	298	0.5883
43	303	0.5441
43	311	0.5784
43	312	0.6586
44	3	0.5607
44	44	1
44	57	0.6485
44	60	0.6413
44	68	0.5481
44	76	0.5314
44	81	0.6095
44	109	0.523
44	130	0.6652
44	168	0.6524
44	176	0.5152
44	180	0.523
44	193	0.5983
44	229	0.5258
44	235	0.6485
44	259	0.5337
44	269	0.5188
44	271	0.5258
44	290	0.5397
45	45	1
45	74	0.5696
45	75	0.5397
45	306	0.5293
46	4	0.5046
46	5	0.5316
46	19	0.6313
46	26	0.5114
46	32	0.5197
46	38	0.5047
46	40	0.5887
46	46	1
46	49	0.7718
46	54	0.52
46	59	0.6009
46	71	0.5297
46	79	0.6427
46	80	0.6987
46	82	0.5088
46	83	0.5992
46	86	0.5045
46	94	0.5215
46	97	0.5972
46	100	0.527
46	121	0.6156
46	124	0.5101
46	125	0.5435
46	127	0.5463
46	130	0.5045
46	135	0.5735
46	137	0.5047
46	139	0.52
46	141	0.5944
46	146	0.5044
46	148	0.518
46	156	0.5039
46	158	0.5044
46	160	0.5101
46	163	0.5667
46	170	0.6923
46	172	0.5572
46	173	0.5711
46	188	0.5107
46	194	0.518
46	204	0.5268
46	225	0.5043
46	227	0.5111
46	230	0.5125
46	232	0.5501
46	235	0.5041
46	237	0.5046
46	246	0.537
46	247	0.6283
46	263	0.5305
46	265	0.5045
46	268	0.5688
46	280	0.518
46	282	0.5118
46	284	0.5096
46	300	0.5098
46	314	0.5463
47	2	0.6475
47	15	0.5298
47	21	0.8082
47	23	0.5064
47	30	0.5064
47	32	0.518
47	36	0.6215
47	38	0.5065
47	39	0.8197
47	43	0.7848
47	47	1
47	51	0.8613
47	58	0.6485
47	64	0.6253
47	77	0.5391
47	82	0.5061
47	114	0.6143
47	117	0.6586
47	120	0.5378
47	122	0.5862
47	124	0.5054
47	126	0.5498
47	131	0.718
47	145	0.7569
47	150	0.5791
47	151	0.5857
47	169	0.5915
47	184	0.6364
47	189	0.5625
47	198	0.546
47	199	0.6449
47	205	0.7082
47	207	0.6032
47	210	0.5274
47	213	0.5065
47	215	0.5337
47	222	0.5351
47	236	0.5301
47	237	0.5064
47	253	0.5496
47	255	0.8125
47	279	0.5617
47	286	0.6199
47	298	0.5796
47	303	0.549
47	311	0.5688
47	312	0.7093
48	8	0.5623
48	9	0.5188
48	11	0.5772
48	24	0.613
48	27	0.5118
48	29	0.5136
48	41	0.5243
48	42	0.5243
48	45	0.5258
48	48	1
48	52	0.5574
48	53	0.5325
48	74	0.5935
48	75	0.5537
48	84	0.5569
48	86	0.5218
48	88	0.5197
48	93	0.523
48	96	0.5713
48	105	0.5207
48	106	0.5381
48	110	0.574
48	121	0.5325
48	129	0.5375
48	136	0.5325
48	138	0.5314
48	140	0.5642
48	158	0.5207
48	165	0.5314
48	177	0.5696
48	181	0.5481
48	200	0.5427
48	201	0.5413
48	206	0.5637
48	208	0.5141
48	225	0.5197
48	230	0.5184
48	239	0.5365
48	267	0.5581
48	271	0.5303
48	276	0.5375
48	278	0.5425
48	287	0.529
48	289	0.5283
48	294	0.5337
48	299	0.5494
48	304	0.5397
48	306	0.5648
48	315	0.5435
49	4	0.5083
49	5	0.5351
49	19	0.6874
49	40	0.5657
49	46	0.7718
49	49	1
49	54	0.5293
49	59	0.6305
49	71	0.5462
49	79	0.5927
49	80	0.7377
49	83	0.5537
49	97	0.6113
49	100	0.5221
49	121	0.5828
49	127	0.5498
49	130	0.5081
49	135	0.5537
49	137	0.5086
49	139	0.5175
49	141	0.6331
49	148	0.5182
49	155	0.5141
49	156	0.5067
49	163	0.607
49	170	0.6204
49	171	0.5086
49	173	0.5515
49	194	0.5184
49	204	0.5308
49	225	0.5077
49	232	0.5558
49	246	0.5283
49	247	0.6467
49	263	0.5481
49	265	0.5081
49	268	0.5553
49	270	0.5065
49	274	0.5074
49	280	0.5293
49	300	0.5155
49	314	0.5404
50	31	0.5158
50	42	0.5435
50	50	1
50	53	0.5457
50	54	0.6944
50	59	0.5146
50	60	0.5435
50	66	0.5243
50	76	0.5218
50	89	0.5293
50	107	0.6113
50	128	0.5274
50	138	0.5435
50	143	0.5435
50	185	0.5293
50	216	0.5351
50	224	0.5197
50	226	0.5325
50	259	0.523
50	264	0.5158
50	273	0.6652
50	276	0.5303
50	285	0.6524
51	1	0.5111
51	2	0.6734
51	14	0.5346
51	15	0.523
51	17	0.5408
51	21	0.894
51	23	0.5045
51	30	0.5045
51	32	0.5195
51	33	0.5163
51	36	0.6109
51	38	0.5046
51	39	0.873
51	43	0.8657
51	47	0.8613
51	51	1
51	58	0.6318
51	64	0.6142
51	77	0.5301
51	92	0.5033
51	108	0.5046
51	114	0.6055
51	117	0.673
51	120	0.5293
51	122	0.5888
51	124	0.5039
51	126	0.5381
51	129	0.5195
51	131	0.7521
51	133	0.5038
51	145	0.8379
51	149	0.504
51	150	0.5836
51	151	0.609
51	152	0.5039
51	156	0.5038
51	169	0.5705
51	176	0.5134
51	184	0.6723
51	189	0.5779
51	198	0.543
51	199	0.6671
51	205	0.6616
51	207	0.6036
51	210	0.5277
51	211	0.5038
51	213	0.5046
51	215	0.5393
51	222	0.5232
51	236	0.5299
51	237	0.5045
51	243	0.5131
51	253	0.5523
51	255	0.9153
51	279	0.5623
51	281	0.5413
51	286	0.6101
51	298	0.5774
51	303	0.5447
51	311	0.5737
51	312	0.6607
52	1	0.5077
52	7	0.6234
52	8	0.5266
52	11	0.6049
52	18	0.5293
52	22	0.52
52	24	0.5687
52	27	0.5214
52	33	0.5158
52	45	0.5083
52	48	0.5574
52	52	1
52	65	0.5077
52	69	0.5481
52	74	0.5168
52	75	0.5642
52	82	0.5351
52	84	0.5293
52	86	0.5077
52	96	0.5644
52	98	0.5177
52	99	0.5069
52	106	0.5898
52	110	0.5555
52	132	0.507
52	138	0.5146
52	140	0.6603
52	148	0.606
52	155	0.5876
52	156	0.5064
52	157	0.5378
52	158	0.5176
52	162	0.5075
52	165	0.5803
52	172	0.5952
52	174	0.5146
52	177	0.5283
52	179	0.5074
52	187	0.5188
52	200	0.5463
52	201	0.6691
52	206	0.6331
52	208	0.5146
52	218	0.5184
52	222	0.518
52	225	0.5074
52	233	0.5148
52	239	0.5197
52	243	0.5114
52	248	0.507
52	257	0.5059
52	260	0.6002
52	267	0.5289
52	274	0.5073
52	276	0.5279
52	280	0.5075
52	287	0.6395
52	294	0.5337
52	299	0.527
52	301	0.5172
52	304	0.6144
52	306	0.5404
52	307	0.5079
53	37	0.5207
53	42	0.5751
53	50	0.5457
53	53	1
53	54	0.545
53	57	0.5218
53	60	0.6413
53	61	0.5314
53	66	0.5732
53	67	0.5158
53	68	0.5243
53	71	0.5197
53	76	0.5664
53	79	0.5674
53	81	0.5243
53	84	0.5303
53	89	0.7683
53	103	0.5207
53	104	0.5158
53	107	0.5522
53	119	0.5172
53	123	0.5732
53	136	0.5397
53	143	0.6413
53	168	0.518
53	170	0.5288
53	246	0.5587
53	258	0.523
53	261	0.5165
53	269	0.5465
53	273	0.5517
53	285	0.5266
53	288	0.5337
53	290	0.5218
53	314	0.5325
53	315	0.592
54	40	0.5337
54	49	0.5293
54	50	0.6944
54	53	0.545
54	54	1
54	60	0.5274
54	79	0.537
54	97	0.5286
54	100	0.5081
54	101	0.5197
54	107	0.6395
54	123	0.5141
54	128	0.5152
54	138	0.5274
54	143	0.5435
54	170	0.5251
54	175	0.5165
54	185	0.5558
54	216	0.5522
54	224	0.5274
54	226	0.5793
54	247	0.5329
54	269	0.5355
54	273	0.6883
54	274	0.5167
54	285	0.6751
55	55	1
55	59	0.5152
55	141	0.5351
55	175	0.5337
55	219	0.5435
55	224	0.5207
55	238	0.5892
56	13	0.5816
56	20	0.5816
56	56	1
56	86	0.5537
56	124	0.5293
56	128	0.6348
56	166	0.5537
56	171	0.5696
56	178	0.5751
56	197	0.5481
56	208	0.5243
56	216	0.5416
56	222	0.5274
56	234	0.7131
56	252	0.6548
56	272	0.5816
56	310	0.5104
57	3	0.5365
57	18	0.5158
57	35	0.5314
57	44	0.6485
57	57	1
57	60	0.6751
57	61	0.5435
57	68	0.6138
57	81	0.7992
57	89	0.5314
57	109	0.518
57	130	0.5892
57	164	0.5114
57	168	0.6456
57	174	0.5207
57	180	0.518
57	193	0.5481
57	235	0.8174
57	240	0.5314
57	258	0.5293
57	288	0.5481
57	290	0.6413
57	296	0.5481
58	2	0.564
58	14	0.5627
58	15	0.5722
58	17	0.5789
58	21	0.612
58	23	0.5197
58	33	0.5152
58	36	0.7246
58	39	0.6374
58	43	0.63
58	47	0.6485
58	51	0.6318
58	58	1
58	64	0.7047
58	77	0.5537
58	114	0.6792
58	117	0.6835
58	120	0.5696
58	122	0.5617
58	126	0.5581
58	131	0.7028
58	145	0.612
58	150	0.6308
58	151	0.5804
58	169	0.6281
58	184	0.6451
58	189	0.5474
58	198	0.5623
58	199	0.659
58	205	0.5931
58	207	0.6485
58	210	0.5197
58	213	0.5207
58	215	0.5553
58	242	0.5122
58	253	0.5892
58	255	0.625
58	281	0.5816
58	286	0.6879
58	298	0.5595
58	303	0.5782
58	311	0.5457
58	312	0.8027
59	4	0.5197
59	5	0.521
59	19	0.7489
59	46	0.6009
59	49	0.6305
59	50	0.5146
59	55	0.5152
59	59	1
59	71	0.5696
59	80	0.595
59	97	0.8494
59	100	0.5082
59	127	0.5892
59	130	0.5188
59	137	0.5207
59	141	0.8535
59	163	0.5146
59	170	0.5729
59	185	0.5165
59	204	0.5537
59	232	0.6586
59	246	0.5337
59	247	0.5337
59	263	0.5337
59	284	0.5043
59	313	0.5258
59	314	0.5251
60	3	0.5258
60	31	0.5136
60	42	0.5696
60	44	0.6413
60	50	0.5435
60	53	0.6413
60	54	0.5274
60	57	0.6751
60	60	1
60	61	0.5293
60	66	0.5696
60	68	0.5508
60	71	0.5188
60	76	0.5892
60	79	0.5496
60	81	0.6548
60	84	0.5293
60	89	0.616
60	103	0.5197
60	107	0.5365
60	109	0.5146
60	123	0.5435
60	130	0.5607
60	136	0.5607
60	143	0.5365
60	164	0.5106
60	168	0.6413
60	193	0.5314
60	229	0.5158
60	233	0.5152
60	235	0.6374
60	240	0.523
60	258	0.5218
60	259	0.5188
60	269	0.5283
60	273	0.5498
60	285	0.5258
60	288	0.5314
60	290	0.5732
60	315	0.5537
61	34	0.5816
61	35	0.5537
61	53	0.5314
61	57	0.5435
61	60	0.5293
61	61	1
61	68	0.5537
61	81	0.5537
61	89	0.5537
61	143	0.5293
61	190	0.6652
61	258	0.5481
61	270	0.5314
61	285	0.5172
61	288	0.6234
61	290	0.5435
61	314	0.523
61	315	0.5607
62	62	1
